mev,hash,CTA,status,eoa,block_number,gas_price,gas_used,revenue,protocols,actions,contract,proxy_impl,inserted_at
42,0xc1f678de9515ab9474b62963273b209c2a78e93d1ecfaa45719df279e5987f8c,"not an arb, just an aggregation of USDt",Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11332616,139000000000,1313270,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x0a16b4da396494aa879dbb68fb61894bfcf3fe4fe40c1634d88e89f889705b96,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11001330,55000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0xc73a6782af1fbc00393c6f547bef1e8b357ebeb6651457ca1649716a61bd6542,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11002652,124000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
51,0x5271983417f85eeced4bd0d27b670b221b4d72518dd5d1fccca827565713a4f7,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11009167,78000000000,1590023,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
51,0xf78a85e51c6197f21c49469c5e6fbc01eb824b6c8cd6f380163072f20c0627ea,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11007592,58000000000,1590023,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
41,0xfa9570edbdec13fe4d2a4db92bd0ca0fb9cf6cafc6bd5a326b657e8a54a1ece3,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11333804,144000000000,1282526,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
51,0xa38ec2da00241a1830e506f9a25509ccc2c541844dc9245b238df2ce357dbb5e,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11010659,55000000000,1590023,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
51,0xc9ddd412f68c4efa7111f7e28bbef9f9de5fae746c487c14f122171f5a5a272c,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11016776,71000000000,1590017,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x8faba293bfcaa47795dd4ffdff22b074c8aed33276f109dfea04e692d65e24da,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11014248,62000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x00dfa04af2b21b4076fd1f950d7d80591f8f3eb4422554ebbe436a5527fa6afc,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11020403,86000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x140d8a31b84a14dd8e294182512673d141026a64c7fed43bf38284f131c25f96,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11021438,131000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x016b03cc0f9687a720fcc2ef8e393a027c51ea77b80110060219619b218b3bb4,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11023615,40000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0xadc4a5cab23186161037d231d52715faa2802f84750f33cc7b8fb5d182e54dec,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11027390,52000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0xc995ff3ad239bf2e697a6da4b9e63a96aa62f6f92c254c8f6d9b0b072efc94b7,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11031384,37000000000,1559267,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
52,0xb4ef93f3d445cb04093e30ba1f47153d5a9727fe0c582a5ba03e5414dcf09697,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11034145,34000000000,1620772,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x4d3a506e09ae79cb172e1fbeb7a864c91224e71098b892df3883cad14752c267,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11035456,89000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
36,0xc1cac0d9e5a6a98032e1bfd7f939d3f44d279999c1af54332f8cc0291076d51b,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11037356,22100000000,1128778,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
52,0x97fe824f5b02e986cd1df17b4d6e986f0eb1abe1b580116ce4dbddaf98995c95,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11040636,78000000000,1620772,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
43,0xbf211a5eddbee25d623c97a7bad2587376d75b44439bf48814878fd7d254dd9f,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11042424,80000000000,1344019,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0xefd32f5d8ad379a709ced083dd022a3870942809885aaf490de2bd749c61b42f,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11043388,80000000000,1559267,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
51,0xa91883dcb9dfa001be561f3d91493403944839cb251883df4c4679c01b04b7df,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11046621,84000000000,1590023,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x215807db3c659eda63d2201324218a1ca31dd863031473ba79ce94f750c49bd0,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11047797,84000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
51,0x611eb53bd8bbd78ffe805cd02f6a69e3058865c3441c0bfccad9ec0ed35b1da2,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11048806,80000000000,1590023,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x8a40fd0d18841d675339990adc30188c5797f0c9ec972baeaf958eff2e4d9a96,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11052776,84000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x3727401746dc12b03c5f7df7bc2679b1536867d16b7aa7211d63f26ef7509a2e,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11054425,84000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x5a046f1c2666e1ec1b5a451a8064a89ea43ef4dcd0fcc3601beb1c72c1a80e3f,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11058373,84000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x53b4c4c44431244913caeca40db12839a83f847b525d7818d7fa3c33578265ed,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11060420,80000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0xd32be3f744f4f873fe64b270f2149803a435eefed7bd4683c0e96ae596ca46c0,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11061961,84000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
51,0xd79db163485cbc2c5066f4f95d7d0edf7ab5a0ac18fefbaf2928dcee6bbdcc8a,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11066213,80000000000,1590017,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
51,0xe7d72486e590fd7084f764526caf0608e75d8a7beab081a89402110be138c1d0,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11067278,84000000000,1590023,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x970a5c38aa8f7332864b1646671173eae6b86c2790bbbd060ea45c7c75a238a7,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11069116,75000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x4c1f854e050d55c4b2369d3e70677a266eab53a901b3c68699617391ac73a3c7,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11074703,40000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x29bf0e85b02c7a42cd9c80ffec71aa82daa3c24839ae410a31bb3194701a6924,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11078575,25000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x57b208ddead3294eb464bb09c6ba017de78e792bf4cf0ef1e0b074c59a682d61,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11080676,41000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0xe8b56863953a143105d359fcfdc5a9e51132aefdbb0b73c971694f3656bd2af5,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11085264,40000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0xcce0c1b6fcd70ddc961cac0b25d143726b789593af8a8a2a4f5e7b1f5cdff171,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11086393,55000000000,1559267,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
50,0x7df70a69f5a33e869c2fde53b8b6d914ad6f44f028bbeb8d947a5609ae121be8,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11088241,29000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:53:32.405208Z
50,0xee2cc16a742a6e3b13ae4c9bad7d39a55a1777f5fd4aeda53700856d42189ffd,Tether aggregation,Success,0xbc5b5c036eb41a1a85af0b4da13d56420e8a0a92,11092277,40000000000,1559273,0,{},{},0xc632a8b810768a3994963523f4f47c2485e7a101,,2020-12-01T23:25:50.119869Z
14,0xc558ad873af79593ec6a9969a8236392007bdcb2074bf618a2d03a7a12d0ea18,,Success,0xbc81b06c9b45dd2c546a6b53439824f5fbf0c3ac,11024729,38644067796,353554,0,{uniswappy},{},0x0acb525a5b85bca7877730e7adcce780f18017f5,,2020-12-01T23:25:50.119869Z
14,0xd2d75f4c98c5379d881e71c49ceb202aaae59f0d26e75158c6402a71dc8f1661,,Success,0xbc81b06c9b45dd2c546a6b53439824f5fbf0c3ac,11024751,48317073170,347474,0,{uniswappy},{},0x0acb525a5b85bca7877730e7adcce780f18017f5,,2020-12-01T23:25:50.119869Z
75,0xb5d7b88e4197d278df09973f907724e95bfe246b4fb8ac26189251b057a95f93,,Success,0xbf4db8bc066f6a4551520946b05cb81bf78c39fe,11088660,26000000000,5166163,0,{},{},0x5e407b6a159fe0c67689f40e50a7817f578ec949,,2020-12-02T00:00:49.099744Z
10,0x518a28cf664fa34d83101512d73306b02102479232128c15afc8105a90152ac9,,Success,0xbfdaa68977ef25fafbec80d746e2f853c5cfb733,11011664,70009999999,288688,0,{},{},0x1f96e71faa5f91382fa7141eca96b38df9407961,,2020-12-01T23:25:50.119869Z
10,0x568c9cd3ba304a9767bf76b6ca5197e639f7093ba980c8b35ed0c20954df9ebd,,Success,0xbfdaa68977ef25fafbec80d746e2f853c5cfb733,11056990,100010000000,288919,0,{},{},0x1f96e71faa5f91382fa7141eca96b38df9407961,,2020-12-01T23:25:50.119869Z
15,0x945fe62e84a20fa2d7e2c04a41ff46ea0445ef513f9644da6cbf66b909d327c0,,Success,0xc19ceab3dcbf1cde1e92b4c78784cdf0ab533c08,11078889,20370370370,363838,0,{uniswappy},{},0x078f44ebd5d17c0dc76077446accef0dd685b396,,2020-12-01T23:25:50.119869Z
14,0x1db72ea44e1618f01399cc62e0f502dda7ce73f36da27f90561fec20eb339d29,,Success,0xc19ceab3dcbf1cde1e92b4c78784cdf0ab533c08,11078956,20370370370,355155,0,{uniswappy},{},0x078f44ebd5d17c0dc76077446accef0dd685b396,,2020-12-01T23:25:50.119869Z
19,0x19024196aa088bf412ec4b37f97ce9fb07e9569f44da1e511f6caa0631fcbb03,,Success,0xc3836599de06bc821ce9b99ab30cae1b426760ea,11048999,50000000000,469605,0,{},{},0x6b093998d36f2c7f0cc359441fbb24cc629d5ff0,0xd172991bcac4bd80e04d3e267513dd4ef88ccfe7,2020-12-01T23:25:50.119869Z
9,0xbb58836b53b46c315db0c5ae44fa6ea22c880c423c283ed72bffbb2e54764769,,Success,0xc50eaaee441566b4ef4f1e3270d19f24223cddf4,11051728,35000000000,264723,0,{},{},0x862c9a66872e60dd2107507c0da3f16939f59634,,2020-12-01T23:25:50.119869Z
9,0xdf9be2b3a10d5d9650a4862d62aef13cd06ccc6fef3b95befcb0cf9cbd46e93a,,Success,0xc50eaaee441566b4ef4f1e3270d19f24223cddf4,11053526,41800000000,249512,0,{},{},0x862c9a66872e60dd2107507c0da3f16939f59634,,2020-12-01T23:25:50.119869Z
19,0x40a017c768868fbf76c6177a9c6a77fd9f8607c1e8434259021b5dba26ede928,,Success,0xc537c5f41aaf0acf28458b1a0bdb322ad10d0429,11060170,33000000000,468954,0,{},{},0x7e9997a38a439b2be7ed9c9c4628391d3e055d48,0xd172991bcac4bd80e04d3e267513dd4ef88ccfe7,2020-12-01T23:25:50.119869Z
16,0x0055a65d1aa0103115e3b00db563dff0b571e64445fc1c662aad291f74e769dc,,Success,0xc632795d322d12b33792a9367632faca16639679,11079041,20370370370,401875,0,{uniswappy},{},0xc0b1d3c094a3245e73d786797a65649eab9b3f12,,2020-12-01T23:25:50.119869Z
16,0xcf876f6bff429777cf06a335b500c6caa4729c7577bed4d9d9ae1a9f3d974018,,Success,0xc632795d322d12b33792a9367632faca16639679,11079213,20370370370,402189,0,{uniswappy},{},0xc0b1d3c094a3245e73d786797a65649eab9b3f12,,2020-12-01T23:25:50.119869Z
16,0x76a9022a706cf26e3036a94e70d344557174beb40a99a6ae2e5f6c85b9261277,,Success,0xc632795d322d12b33792a9367632faca16639679,11079271,20370370370,395867,0,{uniswappy},{},0xc0b1d3c094a3245e73d786797a65649eab9b3f12,,2020-12-01T23:25:50.119869Z
29,0xdd01fb291b7a6d9bb8fe2d6449952520a4be1599118032096cea1bd01804d380,,Success,0xc9de398bdec843ed7d2f84cfa0dedcbf82698ee0,11040679,37500000000,706284,0,{uniswappy},{},0x30fdbeff6dedaf85d5ab56a9e64025197f404471,,2020-12-01T23:25:50.119869Z
139,0x77238daac074a4bae4037b8d2db361c6d3939f88b057c091f05484c46d39791c,,Success,0xcb2f1abbb5f249e0272a4b369d757a6d09349b10,11002724,130000000000,445245,0,{},{},0x0000000000004946c0e9f43f4dee607b0ef1fa1c,,2020-12-01T23:25:50.119869Z
59,0xcc5700c53e02424c05755588ab4b75dfa99c94f725ecb92612ed1859e8a8fbeb,,Success,0xcd1d9b792b3f8e19e742dc4f49a24e5637d72786,11333870,38000000000,1442435,0,"{uniswap,sushiswap,balancer}",{},0xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,0x7a4325cff79c28356a467b81b266c29f24fd1756,2020-12-01T23:25:50.119869Z
48,0x4f7d62420d211a2b2cb0122e97ba0d4b59c36157e3d5bd3484581ff710f1d39f,,Success,0xceb300578a568b311fab25d1308492ab0d292832,11003469,60000000000,1168877,0,{},{},0xbb7433f1d210137fe11ef638f9cd1478d1ee812b,,2020-12-01T23:25:50.119869Z
28,0x41a49ed31a5650431d17c8d7995b90d79dda3e3fd71dee268fc50a616a6edba1,,Success,0xceb300578a568b311fab25d1308492ab0d292832,11027530,56000000000,553624,0,{},{},0x473cec2b0d47d090915f57f5698a9f2a295729f5,,2020-12-01T23:25:50.119869Z
28,0x9e1bfebce46ecae12b183dfed8b838d81cf5ac64aab8183322b31ae7afedc7fc,,Success,0xceb300578a568b311fab25d1308492ab0d292832,11027659,60000000000,553279,0,{},{},0x473cec2b0d47d090915f57f5698a9f2a295729f5,,2020-12-01T23:25:50.119869Z
28,0x44edbb45fba68984cc18f9d1a807c77725a710ad08efe0de2dad8c8a7967fb2c,,Success,0xceb300578a568b311fab25d1308492ab0d292832,11027865,61000000000,552313,0,{},{},0x473cec2b0d47d090915f57f5698a9f2a295729f5,,2020-12-01T23:25:50.119869Z
28,0x53b01f559d28ef4b85ddb705d9440f6ab9b49237ebee4a54cf3f91e96b8378c3,,Success,0xceb300578a568b311fab25d1308492ab0d292832,11028662,68000000000,551779,0,{},{},0x473cec2b0d47d090915f57f5698a9f2a295729f5,,2020-12-01T23:25:50.119869Z
28,0x18f659bdd497ae2838caf92c8972b475754397877f6958f6cf7ec15f3dc8b303,,Success,0xceb300578a568b311fab25d1308492ab0d292832,11067136,45000000000,551365,0,{},{},0x473cec2b0d47d090915f57f5698a9f2a295729f5,,2020-12-01T23:25:50.119869Z
21,0xa0b0b1d6501d990d658ce5aa6489eb5d43ea0d534a72bee05642f2d85e1e836c,,Success,0xd04f17f8dd283dd98aba465458aad1ff00240a10,11011272,38000000000,765255,0,{},{},0x862c9a66872e60dd2107507c0da3f16939f59634,,2020-12-01T23:25:50.119869Z
10,0x8e582da7767f24395dd8a7f91622e37c8a3f266131a41a8a9944de7d2159d692,,Success,0xd28aaacaa524f50da5c6025ca5a5e1a8cbf84647,11005962,99000000000,271283,0,{},{},0xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,0xf6eb94e64fc7789a57fdf89fe2ffd2eb39b252e4,2020-12-01T23:25:50.119869Z
21,0x5fbb26f5a45da22c488b084fbf56747ce57270ac89a86786e8e66933d45987dc,,Success,0xd28aaacaa524f50da5c6025ca5a5e1a8cbf84647,11050535,50000000000,537856,0,{},{},0x32e4c68b3a4a813b710595aeba7f6b7604ab9c15,0xd172991bcac4bd80e04d3e267513dd4ef88ccfe7,2020-12-01T23:25:50.119869Z
19,0xef9c1e221a90aa703a31d86aa03b1e31c248cbcabc8a26b841600c26be511cc7,,Success,0xd28aaacaa524f50da5c6025ca5a5e1a8cbf84647,11050542,50000000000,478375,0,{},{},0x7e9997a38a439b2be7ed9c9c4628391d3e055d48,0xd172991bcac4bd80e04d3e267513dd4ef88ccfe7,2020-12-01T23:25:50.119869Z
8,0x24285ca632380ec17cdbbfc98c367e6a02be928a3767c325a0d4895279e1007d,,Success,0xd32b29a4a85ee6cccd4210f14143ea7da94c1627,11048287,80000001347,2566298,0,{},{},0x8cc1cfdc1c60c19a1d7c0fa3c042a4916aa79a51,,2020-12-01T23:25:50.119869Z
25,0x2c6a4edd878aed9bcbddabd8a350c6dee820b9d4d2a6145e5fd629adf83f3193,,Success,0xd32b29a4a85ee6cccd4210f14143ea7da94c1627,11056083,60000000000,2308006,0,{},{},0x8cc1cfdc1c60c19a1d7c0fa3c042a4916aa79a51,,2020-12-01T23:25:50.119869Z
83,0xf5020285211f6bb147d8ffee7c3ce482c2aa4ae643860eda96b21ec6cc8bcf10,,Success,0xd32b29a4a85ee6cccd4210f14143ea7da94c1627,11074015,25000000000,1972726,0,{},{},0x8cc1cfdc1c60c19a1d7c0fa3c042a4916aa79a51,,2020-12-01T23:25:50.119869Z
19,0x1728784b232e98c9ee27c66d9aab401faabcde4f65e4cdffc8f7d7e015d3d7e0,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11027087,46000000000,472785,0,{},{},0x32e4c68b3a4a813b710595aeba7f6b7604ab9c15,0xd172991bcac4bd80e04d3e267513dd4ef88ccfe7,2020-12-01T23:25:50.119869Z
8,0x4a0e934e916546e67499e26d08f4387471cd5c273c53acdce5e7b937c640f480,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11027092,51000000000,221990,0,{},{},0xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,0xf6eb94e64fc7789a57fdf89fe2ffd2eb39b252e4,2020-12-01T23:25:50.119869Z
19,0x98001ec888b3a55d25dbce90f8cd3dc819f1c3bf55ea7f842cccf18c2d09a816,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11027103,52000000000,472785,0,{},{},0x32e4c68b3a4a813b710595aeba7f6b7604ab9c15,0xd172991bcac4bd80e04d3e267513dd4ef88ccfe7,2020-12-01T23:25:50.119869Z
8,0x0d2cfac02942fb3a7597fc502846f40471f3cab5f1bed45a9f08972e96c20566,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11027108,52000000000,221996,0,{},{},0xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,0xf6eb94e64fc7789a57fdf89fe2ffd2eb39b252e4,2020-12-01T23:25:50.119869Z
19,0xb9d6f03eb71d8b1314766e3eabc24bc8a6a7d254eb9be99f11665f187b685f78,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11027117,50000000000,472785,0,{},{},0x32e4c68b3a4a813b710595aeba7f6b7604ab9c15,0xd172991bcac4bd80e04d3e267513dd4ef88ccfe7,2020-12-01T23:25:50.119869Z
8,0xfe50abac83a1b3b67b25eb0b9cee6b96c64dd19e1810bca5420a34742dd2c010,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11027120,50000000000,221996,0,{},{},0xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,0xf6eb94e64fc7789a57fdf89fe2ffd2eb39b252e4,2020-12-01T23:25:50.119869Z
19,0xb83b15779b2fb79f2174d5b2905c0344af0c0c9e4416ff3141b6975d6435919d,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11073717,26000000000,481170,0,{},{},0x32e4c68b3a4a813b710595aeba7f6b7604ab9c15,0xd172991bcac4bd80e04d3e267513dd4ef88ccfe7,2020-12-01T23:25:50.119869Z
8,0x13d9114180ad9be2778d7b723ea3aa7cd7fe5e29b5e61a57c2105a7ef9235d2f,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11073721,26000000000,222001,0,{},{},0xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,0xc080e50a727df86f79d5d6bde40f2ef18deb81ea,2020-12-01T23:25:50.119869Z
19,0x864797a63dc4e051f46496d384582b20f171f7e51b23f3d13e77ca67e1312c2c,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11073729,26000000000,472785,0,{},{},0x32e4c68b3a4a813b710595aeba7f6b7604ab9c15,0xd172991bcac4bd80e04d3e267513dd4ef88ccfe7,2020-12-01T23:25:50.119869Z
8,0x778ad8848a6e4eef8ad8d9b2693570620bc883bee7c3b70f0040c42d6813b917,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11073731,26000000000,222001,0,{},{},0xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,0xc080e50a727df86f79d5d6bde40f2ef18deb81ea,2020-12-01T23:25:50.119869Z
19,0x4cf8f7aaa034e0b3b6776a52034aa0e6c8e37eeb8a6b34dd138490551cc53e82,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11073734,26000000000,472785,0,{},{},0x32e4c68b3a4a813b710595aeba7f6b7604ab9c15,0xd172991bcac4bd80e04d3e267513dd4ef88ccfe7,2020-12-01T23:25:50.119869Z
9,0xe0ad774ca21f4778bc055c14b427efd1e7989bd551b61d81876af74b0c309d12,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11073740,25000000000,237762,0,{},{},0xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,0xc080e50a727df86f79d5d6bde40f2ef18deb81ea,2020-12-01T23:25:50.119869Z
19,0x1d2ff3be6d17ee253841482f7f4c87ad3127d02794602b84c9095fb508494d14,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11073752,26000000000,472785,0,{},{},0x32e4c68b3a4a813b710595aeba7f6b7604ab9c15,0xd172991bcac4bd80e04d3e267513dd4ef88ccfe7,2020-12-01T23:25:50.119869Z
9,0xb19b9eda7e9ecc443db4a120e3fa1a8bb6e9aa6b4ad38c28c91929d2314a99c4,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11073762,27100000000,237756,0,{},{},0xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,0xc080e50a727df86f79d5d6bde40f2ef18deb81ea,2020-12-01T23:25:50.119869Z
19,0x807c9ecdbf25a6c6e856055770eccff0726e413cef942ea89422e48c032932e4,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11073765,27000000000,472785,0,{},{},0x32e4c68b3a4a813b710595aeba7f6b7604ab9c15,0xd172991bcac4bd80e04d3e267513dd4ef88ccfe7,2020-12-01T23:25:50.119869Z
8,0xee37d38715f8ae4531379a6bc99c8583e2a63f2e0ac13c12bc381abde697818f,,Success,0xd553294b42bdfeb49d8f5a64e8b2d3a65fc673a9,11073769,29000000000,222001,0,{},{},0xd8ee69652e4e4838f2531732a46d1f7f584f0b7f,0xc080e50a727df86f79d5d6bde40f2ef18deb81ea,2020-12-01T23:25:50.119869Z
10,0x0f733d86f6133a27d2d5dad2a75d6483e13750d5100d336203af3fbfda8adfe9,,Success,0xd6a22779a615a764bcaa833c330185521dd9fabb,11029010,300000000001,236905,0,{},{},0x9799b475dec92bd99bbdd943013325c36157f383,0xa7dab0af04559f73ccd2560d9ba3cfff281ce1d3,2020-12-01T23:25:50.119869Z
20,0x2c029e65ac149908132b8ed4358de003f87317c95f17c69a1735f5873e945fca,,Success,0xd83efa2d8538c4a983a040638adda7dcf85974b9,11002880,501000000000,441574,0,{dydx},{},0x840e1270d55394bda235bbe1d30d168132c6f4cd,,2020-12-01T23:25:50.119869Z
20,0x0fad98f32c0b43af090880b3083978254ccf7b37844f010c14871b550370dd35,,Success,0xd970e10a362af56bec75d2298bc8c738c0189b7e,11024957,75000000000,1735887,0,{},{},0x809664a5d63fd0a4cc63c8360c85e81591552859,,2020-12-01T23:25:50.119869Z
